TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BoredApeYC,'1381699264011771906,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,DailyBSC_,'1403747467317948421,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BSCGemsAlert,'2424259633,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BSCGEMS22,'4899091473,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BSCGemAlert,'2654237424,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,bsc_daily,'1358688239037546500,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,VenoMCalls,'1050657558447312896,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,elonmusk,'44196397,False
'1596304115814240257,'51669326,Lord_HughMungus,'44196397,elonmusk,'1596275526259425280,replied_to,elonmusk,'44196397,False
'1596304115814240257,'51669326,Lord_HughMungus,'44196397,elonmusk,'1596275526259425280,replied_to,TimRunsHisMouth,'34367582,False
'1596304115403214848,'316826073,fedcalderon7,'98903593,LaurenDownSouth,'1596289732241231872,replied_to,LaurenDownSouth,'98903593,False
'1596304115403214848,'316826073,fedcalderon7,'98903593,LaurenDownSouth,'1596289732241231872,replied_to,molliibee,'1587931751615266818,False
'1596304115403214848,'316826073,fedcalderon7,'98903593,LaurenDownSouth,'1596289732241231872,replied_to,elonmusk,'44196397,False
'1596304115403214848,'316826073,fedcalderon7,'98903593,LaurenDownSouth,'1596289732241231872,replied_to,Liz_Wheeler,'264361128,False
