TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1595203987153854464,'1544085911037743104,biologydontlie,'391311108,damienslash,'1595156524787437568,replied_to,elonmusk,'44196397,False
'1595203986407178241,'1081146488095424512,FluxLemonade,'371135451,MickAtheist,'1595034572743479296,replied_to,MickAtheist,'371135451,False
'1595203986407178241,'1081146488095424512,FluxLemonade,'371135451,MickAtheist,'1595034572743479296,replied_to,JohnCooper101,'1345946802281996289,False
'1595203986407178241,'1081146488095424512,FluxLemonade,'371135451,MickAtheist,'1595034572743479296,replied_to,notrealpain,'1440460177237442567,False
'1595203986407178241,'1081146488095424512,FluxLemonade,'371135451,MickAtheist,'1595034572743479296,replied_to,elonmusk,'44196397,False
'1595203986373722115,'632566781,_bsandoval91,'18584875,hodgetwins,'1595200465809162250,replied_to,hodgetwins,'18584875,False
'1595203986373722115,'632566781,_bsandoval91,'18584875,hodgetwins,'1595200465809162250,replied_to,elonmusk,'44196397,False
'1595203985920532480,'55874108,cmpa1970,'44196397,elonmusk,'1594957395465314305,replied_to,elonmusk,'44196397,False
'1595203985832480768,'229221193,LafayJami,'44196397,elonmusk,'1594957395465314305,replied_to,elonmusk,'44196397,False
'1595203982821322753,'486476484,adrianhendroff,'44196397,elonmusk,'1594962397114023937,replied_to,elonmusk,'44196397,False
'1595203982313811969,'952412219039535105,LoraMarci,'44196397,elonmusk,'1595108806534406144,replied_to,elonmusk,'44196397,False
'1595203982313811969,'952412219039535105,LoraMarci,'44196397,elonmusk,'1595108806534406144,replied_to,reginaclaire143,'1511758441068511241,False
'1595203982313811969,'952412219039535105,LoraMarci,'44196397,elonmusk,'1595108806534406144,replied_to,kylenabecker,'321954654,False
'1595203982313811969,'952412219039535105,LoraMarci,'44196397,elonmusk,'1595108806534406144,replied_to,Twitter,'783214,False
'1595203981411655680,'1515180390712938497,RudyHer75159059,'44196397,elonmusk,'1594958650694574080,replied_to,elonmusk,'44196397,False
'1595203981411655680,'1515180390712938497,RudyHer75159059,'44196397,elonmusk,'1594958650694574080,replied_to,unusual_whales,'1200616796295847936,False
'1595203980677611520,'1171246992808263682,wyldeAF,'2940169393,Sean00990,'1595198240617398275,replied_to,Sean00990,'2940169393,False
'1595203980677611520,'1171246992808263682,wyldeAF,'2940169393,Sean00990,'1595198240617398275,replied_to,elonmusk,'44196397,False
'1595203980409323521,'713862521753501696,VikingNature,'711027816,DeathMetalV,'1595148428010717185,replied_to,DeathMetalV,'711027816,False
'1595203980409323521,'713862521753501696,VikingNature,'711027816,DeathMetalV,'1595148428010717185,replied_to,elonmusk,'44196397,False
'1595203979973382144,'1267146064131489792,scienceNotaHoax,'1519136006120914947,JasonTa64222942,'1595203604083867649,replied_to,JasonTa64222942,'1519136006120914947,False
'1595203979973382144,'1267146064131489792,scienceNotaHoax,'1519136006120914947,JasonTa64222942,'1595203604083867649,replied_to,Hammonator24,'1573894712028762113,False
'1595203979973382144,'1267146064131489792,scienceNotaHoax,'1519136006120914947,JasonTa64222942,'1595203604083867649,replied_to,hodgetwins,'18584875,False
'1595203979973382144,'1267146064131489792,scienceNotaHoax,'1519136006120914947,JasonTa64222942,'1595203604083867649,replied_to,elonmusk,'44196397,False
'1595203976965808128,'863426652029808642,BSReviewsUK,'1473352980980240387,Johnjohntrades,'1595200845225811969,replied_to,Johnjohntrades,'1473352980980240387,False
'1595203976965808128,'863426652029808642,BSReviewsUK,'1473352980980240387,Johnjohntrades,'1595200845225811969,replied_to,CEOAdam,'399216451,False
'1595203976965808128,'863426652029808642,BSReviewsUK,'1473352980980240387,Johnjohntrades,'1595200845225811969,replied_to,elonmusk,'44196397,False
'1595203976965808128,'863426652029808642,BSReviewsUK,'1473352980980240387,Johnjohntrades,'1595200845225811969,replied_to,AMCTheatres,'40245758,False
'1595203976575668224,'2437277575,LauraIsABerner,'1503779882219704320,VMinarchist,'1595186737550331904,replied_to,VMinarchist,'1503779882219704320,False
'1595203976575668224,'2437277575,LauraIsABerner,'1503779882219704320,VMinarchist,'1595186737550331904,replied_to,jorymicah,'58882633,False
'1595203976575668224,'2437277575,LauraIsABerner,'1503779882219704320,VMinarchist,'1595186737550331904,replied_to,elonmusk,'44196397,False
'1595203976244432896,'1285951199590506496,YadavVi97011180,'1457272743670419463,Ben2bigwin,'1595203912591888384,replied_to,Ben2bigwin,'1457272743670419463,False
'1595203976244432896,'1285951199590506496,YadavVi97011180,'1457272743670419463,Ben2bigwin,'1595203912591888384,replied_to,CobraTate_Real,'1474112566595104769,False
'1595203976244432896,'1285951199590506496,YadavVi97011180,'1457272743670419463,Ben2bigwin,'1595203912591888384,replied_to,cz_binance,'902926941413453824,False
'1595203976244432896,'1285951199590506496,YadavVi97011180,'1457272743670419463,Ben2bigwin,'1595203912591888384,replied_to,elonmusk,'44196397,False
'1595203976244432896,'1285951199590506496,YadavVi97011180,'1457272743670419463,Ben2bigwin,'1595203912591888384,replied_to,JoeBiden,'939091,False
'1595203975439056910,'1589654510275907585,mhandy111,'1207838230713901056,zestyranch2,'1595202688718934017,replied_to,zestyranch2,'1207838230713901056,False
'1595203975439056910,'1589654510275907585,mhandy111,'1207838230713901056,zestyranch2,'1595202688718934017,replied_to,elonmusk,'44196397,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,Opal_Delilah,'877295369553551360,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,Pyrion,'19753794,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,Tinoladobo,'2491461430,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,elonmusk,'44196397,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,kylenabecker,'321954654,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,Twitter,'783214,False
'1595203974461882369,'1516926742551740416,TimeGuy22,'877295369553551360,Opal_Delilah,'1595128529423065088,replied_to,MrAndyNgo,'2835451658,False
'1595203974428246016,'969051943531290626,Ragz__2__Richez,'44196397,elonmusk,'1595196519598080000,replied_to,elonmusk,'44196397,False
'1595203974428246016,'969051943531290626,Ragz__2__Richez,'44196397,elonmusk,'1595196519598080000,replied_to,PatrickW,'11104872,False
'1595203974428246016,'969051943531290626,Ragz__2__Richez,'44196397,elonmusk,'1595196519598080000,replied_to,kylenabecker,'321954654,False
'1595203974428246016,'969051943531290626,Ragz__2__Richez,'44196397,elonmusk,'1595196519598080000,replied_to,Twitter,'783214,False
'1595203973543337985,'1561051869941735424,VoteSkeletor,'80147522,toddmacpherson,'1595194739317682176,replied_to,toddmacpherson,'80147522,False
'1595203973543337985,'1561051869941735424,VoteSkeletor,'80147522,toddmacpherson,'1595194739317682176,replied_to,ruithinks,'3227354903,False
'1595203973543337985,'1561051869941735424,VoteSkeletor,'80147522,toddmacpherson,'1595194739317682176,replied_to,alamo_rental,'973887419689861120,False
'1595203973543337985,'1561051869941735424,VoteSkeletor,'80147522,toddmacpherson,'1595194739317682176,replied_to,elonmusk,'44196397,False
'1595203972645601282,'1487840370201223172,Michell81918935,'1389913567671975937,cb_doge,'1595200740208672768,replied_to,cb_doge,'1389913567671975937,False
'1595203972645601282,'1487840370201223172,Michell81918935,'1389913567671975937,cb_doge,'1595200740208672768,replied_to,elonmusk,'44196397,False
'1595203970318094337,'1585552606914834433,ThoughtHeretic,'907233899595554816,BNBTesla,'1594553746201223169,replied_to,BNBTesla,'907233899595554816,False
'1595203970318094337,'1585552606914834433,ThoughtHeretic,'907233899595554816,BNBTesla,'1594553746201223169,replied_to,elonmusk,'44196397,False
'1595203970318094337,'1585552606914834433,ThoughtHeretic,'907233899595554816,BNBTesla,'1594553746201223169,replied_to,KimDotcom,'611986351,False
'1595203970318094337,'1585552606914834433,ThoughtHeretic,'907233899595554816,BNBTesla,'1594553746201223169,replied_to,SamHarrisOrg,'116994659,False
'1595203968799580168,'306118931,matzgervacio,'1533936256077271040,theo_burkow,'1595203696190664705,replied_to,theo_burkow,'1533936256077271040,False
'1595203968799580168,'306118931,matzgervacio,'1533936256077271040,theo_burkow,'1595203696190664705,replied_to,elonmusk,'44196397,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,CryptoSLE10,'1434358929388093440,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,WSBChairman,'868578294916145152,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,elonmusk,'44196397,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,PatrickW,'11104872,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,kylenabecker,'321954654,False
'1595203968623337472,'1410331036614021126,PierreLaPointe_,'1434358929388093440,CryptoSLE10,'1595197727780048896,replied_to,Twitter,'783214,False
'1595203968359346178,'1481826757716103168,nexus096v2,'1546841007374962688,trout_walker,'1595203251711901697,replied_to,trout_walker,'1546841007374962688,False
'1595203968359346178,'1481826757716103168,nexus096v2,'1546841007374962688,trout_walker,'1595203251711901697,replied_to,elivalley,'23985504,False
'1595203968359346178,'1481826757716103168,nexus096v2,'1546841007374962688,trout_walker,'1595203251711901697,replied_to,elonmusk,'44196397,False
'1595203967058853888,'1391217843727912964,ApopkaHoosier,'377400880,JohnVezina,'1590025798341492736,replied_to,JohnVezina,'377400880,False
'1595203967058853888,'1391217843727912964,ApopkaHoosier,'377400880,JohnVezina,'1590025798341492736,replied_to,TMFStockAdvisor,'116816715,False
'1595203967058853888,'1391217843727912964,ApopkaHoosier,'377400880,JohnVezina,'1590025798341492736,replied_to,elonmusk,'44196397,False
'1595203964500430853,'850382678952161280,Mahodgd,'1210398164878024704,elizableu,'1595163732291657729,replied_to,elizableu,'1210398164878024704,False
'1595203964500430853,'850382678952161280,Mahodgd,'1210398164878024704,elizableu,'1595163732291657729,replied_to,elonmusk,'44196397,False
'1595203963837620227,'471526530,msacco6,'18584875,hodgetwins,'1595200465809162250,replied_to,hodgetwins,'18584875,False
'1595203963837620227,'471526530,msacco6,'18584875,hodgetwins,'1595200465809162250,replied_to,elonmusk,'44196397,False
'1595203962550063104,'1490700492028186632,Wjohnson2121,'44196397,elonmusk,'1594962397114023937,replied_to,elonmusk,'44196397,False
'1595203962126336002,'3291201450,ThatGuy05176038,'44196397,elonmusk,'1594958898179772422,replied_to,elonmusk,'44196397,False
'1595203962126336002,'3291201450,ThatGuy05176038,'44196397,elonmusk,'1594958898179772422,replied_to,Anc_Aesthetics,'1498032293671325699,False
'1595203961803374592,'15911108,USA_First_2024,'3011533340,Scottcrates,'1595197879366262785,replied_to,Scottcrates,'3011533340,False
'1595203961803374592,'15911108,USA_First_2024,'3011533340,Scottcrates,'1595197879366262785,replied_to,elonmusk,'44196397,False
'1595203961803374592,'15911108,USA_First_2024,'3011533340,Scottcrates,'1595197879366262785,replied_to,PatrickW,'11104872,False
'1595203961803374592,'15911108,USA_First_2024,'3011533340,Scottcrates,'1595197879366262785,replied_to,kylenabecker,'321954654,False
'1595203961803374592,'15911108,USA_First_2024,'3011533340,Scottcrates,'1595197879366262785,replied_to,Twitter,'783214,False
'1595203961753042950,'1594804767699640330,Ftn3Sam,'44196397,elonmusk,'1594968892878647296,replied_to,elonmusk,'44196397,False
'1595203961753042950,'1594804767699640330,Ftn3Sam,'44196397,elonmusk,'1594968892878647296,replied_to,WSJ,'3108351,False
'1595203961753042950,'1594804767699640330,Ftn3Sam,'44196397,elonmusk,'1594968892878647296,replied_to,WSJopinion,'7228682,False
'1595203961753042950,'1594804767699640330,Ftn3Sam,'44196397,elonmusk,'1594968892878647296,replied_to,AllysiaFinley,'515683148,False
'1595203961753042950,'1594804767699640330,Ftn3Sam,'44196397,elonmusk,'1594968892878647296,replied_to,CommunityNotes,'1319036828964454402,False
'1595203961748758528,'1027794020884406272,dneslls,'44196397,elonmusk,'1594962397114023937,replied_to,elonmusk,'44196397,False
TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1595204394332610561,'1113911748501868545,MickensLamar,'813286,BarackObama,'1579517359169343488,replied_to,BarackObama,'813286,False
'1595204363613573120,'1301490791647449091,saynotojoe1,'1221242033530195970,ReverendWarnock,'1595200553923100673,replied_to,ReverendWarnock,'1221242033530195970,False
'1595204363613573120,'1301490791647449091,saynotojoe1,'1221242033530195970,ReverendWarnock,'1595200553923100673,replied_to,BarackObama,'813286,False
'1595204358421024768,'95001048,DaAnsahonSports,'95001048,DaAnsahonSports,'1595150734932480000,replied_to,BarackObama,'813286,False
'1595204355602681856,'1113911748501868545,MickensLamar,'813286,BarackObama,'1579887173578285057,replied_to,BarackObama,'813286,False
'1595204345997316096,'991083692498927616,somboon7p,'813286,BarackObama,'1595124994496815105,replied_to,BarackObama,'813286,False
'1595204345997316096,'991083692498927616,somboon7p,'813286,BarackObama,'1595124994496815105,replied_to,ObamaFoundation,'2293315159,False
'1595204313575526406,'1573837786507100160,MichelleGa333,'1221242033530195970,ReverendWarnock,'1595200553923100673,replied_to,ReverendWarnock,'1221242033530195970,False
'1595204313575526406,'1573837786507100160,MichelleGa333,'1221242033530195970,ReverendWarnock,'1595200553923100673,replied_to,BarackObama,'813286,False
'1595204295208624128,'1113911748501868545,MickensLamar,'813286,BarackObama,'1580599805167796226,replied_to,BarackObama,'813286,False
'1595204295208624128,'1113911748501868545,MickensLamar,'813286,BarackObama,'1580599805167796226,replied_to,JHUAPL,'22032817,False
'1595204263768096769,'1113911748501868545,MickensLamar,'813286,BarackObama,'1580748146678042625,replied_to,BarackObama,'813286,False
'1595204263768096769,'1113911748501868545,MickensLamar,'813286,BarackObama,'1580748146678042625,replied_to,UrbanAlliance,'49499121,False
'1595204263768096769,'1113911748501868545,MickensLamar,'813286,BarackObama,'1580748146678042625,replied_to,ObamaFoundation,'2293315159,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,robreiner,'738080573365702657,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,KenBurns,'397507908,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,TurnoutPAC,'3346906715,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,MMFlint,'20479813,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,PeterWelch,'1410590874,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,BarackObama,'813286,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,KeshaRam,'18615659,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,CommonCause,'14133964,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,SenSanders,'29442313,False
'1595204258810535937,'1431077756863922180,caringfornature,'738080573365702657,robreiner,'1594737403662671872,quoted,HillaryClinton,'1339835893,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,cruiser_madd,'1149453480026869760,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,SuperShad1c,'1105955884285546499,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,kyurudoll,'1066634166488449025,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,dallimino,'989356599658475520,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,ItsNeon2401,'1068699163381030912,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,MeIonWasTaken,'899626657463619584,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,HoodMik1,'1264761660872355841,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,bananabot24,'1308434533444845569,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,DonnishGum,'1160653554211872768,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,8986Yoshi,'1056592567633088513,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,BurnsOfScarlet,'1419590573594394627,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,LittGanda4Paro2,'1208800700454576131,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,AnJrew_Sucks,'1158524533583863808,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Bri_Wood_,'1281500640938786816,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,IPGSamantha,'1573845381871554562,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,DistortBot,'1084905238665068550,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,FideoKojimbo,'1275123258933809154,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,SamanthaIPG,'1533302259374866432,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,OhBoi_ItsToei,'1305440587491885057,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Star_isnt_funny,'1034114229148639232,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,TheKrustyKoopa,'1421316930321846272,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Sam3AndKnuckles,'1490574201350246402,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Star_is_Private,'1492682243453554690,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Ocean_555555,'1510382163392446464,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Trashinatr,'1194631349874970624,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Mustard_Mustach,'849399443006816256,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,JUNIORPRISM,'1285020877906677761,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,IPGtheidiot,'1389788580885708801,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,Link9058YT,'1079889142698266624,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,LisaPalmer07,'1283219879454076928,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,SARPBC,'1417273194537394178,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,aceCourtBot,'1354046596862894080,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,ishaanbadole,'1183077290835505153,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,ToxicRickFromFN,'1464705864741359635,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,TheLuigiOne,'1416310425059201024,False
'1595204257778745344,'950801949934399488,CinderedScarlet,'1149453480026869760,cruiser_madd,'1595202431746383873,replied_to,NiGHTS108,'1117827408718106624,False
